question,label
"다음 예문을 큰 소리로 읽어 보세요.
문제를 해결하기 위해 함께 의논하는 것을 토의라고 합니다.
절차는 어떤 일을 하기 위한 순서입니다.
토의를 하기 위한 절차는 토의 주제를 선정하기 자신의 의견 마련하기 다른 사람과
의견 나누기 가장 좋은 해결방법 선택하기 입니다.
토의를 하기 위한 순서를 토의절차라고 해요.",1
"다음 안의 문장을 읽고 토의 절차의 순서대로 나열해 보세요. 어떤 낱말이
보이나요
토의 주제를 선정하기
다른 사람과 의견을 나누기
자신의 의견 마련하기
가장 좋은 해결 방법 선택하기",1
"아래의 토의 절차를 읽고 맞는 것에 틀린 것에 해 보세요.
공동의 문제가 되는 주제를 정한다.
나의 의견을 주장하기 위한 근거 자료를 모은다. 상대방의 의견을 무시하기 위해 귀를 막는다.
가장 좋은 해결 방법은 무조건 내 의견이어야 한다.",1
"공동의 문제를 해결하기 위해 의견을 주고받으며 가장 좋은 해결 방법을 선택하는
순서를 무엇이라고 하나요",1
다음 그림을 보고 어떤 상황인지 이야기해 보세요. 제안은 의견이나 안건을 내놓는 것을 말해요.,1
"다음의 문장들 중 어울리는 것끼리 연결해 보세요.
제안을 거절하다.
제안에 찬성하다
제안에 동의하다.
제안을 받아들이다.
제안에 반대하다
제안을 받아들일 수 없다.",1
"다음 그림 아래에 들어갈 알맞은 말을 써 보세요.
제안을",1
나의 의견을 학급회의에 이야기 하는 것을 무엇이라고 하나요,1
"다음 그림은 무엇을 나타내는 것인지 이야기해 보세요.
첫 번째 사진에서 문제 상황은 쓰레기를 함부로 버리는 것입니다.
두 번째 사진에서 문제 상황은 쓰레기 때문에 물이 오염되는 것입니다.
문제 상황은 여러 가지 방법으로 해결해야 합니다.
해결해야 할 일이 벌어진 상태를 문제상황이라고 해요.",1
"다음 글을 읽고 문제 상황이 나타난 문장은 어느 것인가요 학교 운동장에 쓰레기가 많습니다.
운동장을 이용하고 난 뒤에는 쓰레기를 집으로 가져가 주세요.
왜냐하면 쓰레기를 치우려면 시간이 오래 걸리기 때문입니다.
학교 운동장에 쓰레기를 버리지 말아 주세요.",1
"다음 중 문제 상황으로 알맞은 것을 찾아 표 하세요.
거리에 꽃이 아름답게 피었어요.
친구들이 사이좋게 놀아요.
교실에서 뛰어서 친구들이 다쳐요.
밥을 골고루 잘 먹어요.",0
우리 반에서 해결해야 할 문제는 무엇인가요 문제 상황을 이야기해 보세요.,1
"다음 문장을 읽고 진하게 표시된 낱말의 뜻을 이야기해 보세요.
내 친구는 나보다 다리가 길다. 책상 다리가 망가졌다.
다의어는 원래의 뜻이 보다 넓어져서 두 가지 이상의 뜻을 가지게 된 낱말이에요.",1
"다음은 머리와 관련한 문장입니다. 머리가 뜻하는 것으로 어울리는 것끼리 연결하세요.
머리를 긁다 머리를 자르다. 머리가 좋다.
머리카락. 생각하고 판단하는 능력. 신체에서 목 위의 부분",1
"다음 문장을 읽고 아래의 깎다의 뜻을 말해 보세요.
사과를 깎다 잔디를 깎다.",1
"아래의 글이 시키는 대로 컵을 그려 보세요.
위에서 바라본 컵을 그려 보세요. 옆에서 바라본 컵을 그려 보세요.
관점은 사물이나 현상을 보고 생각하는 자신의 입장 또는 태도를 뜻해요.",1
"다음 안에 들어갈 알맞은 낱말을 써 보세요.
개인의 경험과 생각에 따라 다르기 때문에 다양하게 나타나요.
사물과 현상을 보는 방식은 에 따라 달라요.
중립적 어떤 상황에서 한 쪽으로 치우치지 않는 것을 말해요.",1
여러분의 관점에서 교장 선생님은 어떤 분인가요,1
"아래의 사진을 설명해 보세요.
대상의 특성에 따라 설명하는 글을 쓰면 이해가 쉽습니다.
설명하는 글은 분석 분류 비교 대조 등의 방법을 사용할 수 있습니다. 두 가지 이상의 대상에 대한 설명하는 글을 쓸 때는 공통점을 찾아서 쓰는 비교 방법과
차이점을 찾아서 쓰는 대조 방법이 있습니다.
두 사람이 휴대폰을 만지며 음식을 먹는다는 설명은 분석해서 쓴 설명하는 글입니다.",1
"아래의 글을 읽고 어떤 방법의 설명하는 글인지 말해 보세요.
여름철 과일의 대표로 수박과 참외가 있습니다. 수박은 초록색 껍질에 검은색 줄무늬가
있고 아주 크고 둥급니다. 참외는 노란색 껍질로 속은 하얗고 작고 타원형으로 수박과
형태가 다릅니다.",1
"아래의 원고지에 띄어쓰기가 된 곳에 표해 보세요.
띄어쓰기는 글을 쓸 때 굉장히
중요한 역할을 합니다. 띄어쓰기가
잘못된 글은 글을 읽는 사람이 이해
를 못할 수 있습니다.
띄어쓰기는 글을 쓸 때, 각 낱말마다 띄어서 쓰는 것을 말해요.",1
"다음 글에서 띄어 써야 하는 부분에 표해 보세요.
오늘은 날씨가 맑다.
학교에서 점심으로 치킨이 나왔다.
화장실에서 손을 깨끗이 씻어요.",1
"다음 문장에서 띄어쓰기가 올바르게 된 문장을 고르세요.
아침에는 우유를 한 잔 만 마신다.
어제 축구 경기에서 일대영으로 우리나라가 이겼다.
내 동생은 일곱 살이지만 똑똑하다. 내가 사랑하는 사람은 너뿐이야.",1
"다음 문장을 읽고 띄어쓰기의 중요성에 대해 이야기해 보세요.
아버지가 방에 들어가신다.
아버지 가방에 들어가신다.",1
"다음 그림을 보고 같은 점과 다른 점을 말해 보세요.
자전거와 오토바이의 공통점은 바퀴가 2개인 것입니다.
자전거와 오토바이의 공통점은 탈 수 있다는 것입니다.
자전거와 오토바이의 차이점은 자전거는 가스를 넣지 않아도 움직이는 것입니다.
어떤 것들의 같은 점을 공통점이라고 하고,
다른 점을 차이점 이라고 해요.",1
"다음 그림을 보고 알맞은 것끼리 연결해 보세요.
과일 공통점
동그란 모양 차이점",1
"다음 낱말의 공통점으로 알맞은 것은 어느 것인가요?
걸어다닌다. 날아다닌다. 뛰어다닌다. 기어다닌다.",1
축구와 농구의 공통점과 차이점을 말해 보세요.,1
"다음 중 바르게 쓴 낱말은 어느 것일까요?
거북이
거북이라고 적어야 맞춤법에 맞습니다.
글자를 쓸 때는 맞춤법에 맞게 적어야 합니다.
글자를 쓰고 난 후에 맞춤법을 확인하였습니다.
글자를 적을 때 지켜야 하는 규칙을 맞춤법이라고 해요.",-1
"빈칸에 들어갈 말로 알맞은 것을 찾아 표 하세요.
나는 ()에 맞게 글자를 썼습니다. 맞춤법",0
"다음 그림을 보고 맞춤법에 맞는 것을 찾아 표 하세요.
할아버지 밥을 먹는다.",0
어제 쓴 일기를 다시 읽고 맞춤법에 틀린 글자를 찾아보세요.,-1
"다음을 보고 어떤 말이 듣기 좋은지 말해 보세요.
칭찬하고 축하하고 응원하는 말은 기분 좋은 영향을 줍니다.
화내고 우울하고 비난하는 말은 기분 나쁜 영향을 미칩니다.
우리가 하는 말은 다른 사람들에게 좋거나 나쁘게 영향을 미칠 수 있습니다.
우리가 하는 말이 다른 사람에게 상처가 되기도 하고 힘이 되기도 하는 것이
말이 미치는 영향이에요.",1
"다음에서 기분 좋은 말에는 표, 기분 나쁜 말에는 표 해 보세요.
축하해. 정말
대단하다!
색연필 안 가져왔어?
내 색연필 같이 쓸래?
됐어. 잔소리 그만 해.
야, 너 뭐야! 내
필통을 떨어뜨리면
어떻게 해?
네가 해 준 말이 정말
힘이 되었어.
또 색연필을 안
가져왔어? 넌 도대체
왜 그래?
네 목소리는 정말 듣기
싫어.
미안해. 실수로 네
필통을 떨어뜨렸어. 내
잘못이야.
넌 목소리가 정말
부드러워서 듣기 좋아.",0
선생님과 친구에게 기분 좋은 영향을 미칠 수 있는 말 한마디를 해 보세요.,0
"다음을 보고, 비슷한 성격을 가진 말끼리 묶어 보세요.
문장 성분에는 주어 서술어 목적어 등이 있습니다.
주어는 누가 무엇이 입니다.서술어는 어찌하다 어떠하다 무엇이다 입니다.
목적어는 누구를 무엇을 입니다.
문장성분은 문장을 이루는 부분을 말해요.
주어, 서술어, 목적어 등이 있어요.",1
"어휘 이해에 나온 말들을 다음 빈칸의 알맞은 곳에 쓰세요 주어 서술어 주어 서술어
새가 운다
주어 목적어 서술어 주어 목적어 서술어
나는 동생을 좋아한다.",-1
하늘이 파랗다 와 사자가 물을 마시다 에서 주어 서술어 목적어는 각각 무엇인가요,-1
"다음을 보고 어색한 부분은 없는지 이야기해 보세요 주어는 몸무게가 키가 이고 서술어는 무겁다 크다입니다
주어 몸무게와 키가에 서술어 크다는 호응 관계가 이루어지지 않습니다
주어와 서술어의 호응 관계가 이루어지지 않을 때는 주어에 호응이 이루어지는 서술어로
고치거나 서술어에 호응이 이루어지는 주어로 고칩니다
문장 안에서 앞에 어떤 말이 나오면 뒤에 어울리는 말이 짝을 이루는 것을
호응이라고 해요 서로 짝을 이루는 말은 호응 관계를 이루고 있어요",-1
"몸무게와 키가 크다 에서 다음의 주어에 호응이 이루어지는 서술어를 쓰세요
몸무게가
키가",1
"다음에서 서술어 크다 와 호응을 이루는 주어에 표 하세요
몸무게가 키가",0
"몸무게와 키가 크다 를 보고 주어와 서술어가 호응이 이루어지도록 문장을
바르게 고쳐 쓰세요",1
나는 과자와 물을 마신다 에서 어색한 부분을 말해 보세요,0
"다음을 보고 선생님께서 무엇을 보고 다음과 같은 생각을 하셨을지 말해 보세요.
선생님은 우빈이의 얼굴이 빨개지는 것을 보고, 우빈이가 새봄이를 좋아한다고 추론했습니다.
책을 훑어보면서 책의 내용이 어떠한지 추론할 수 있습니다.
추론하면서 글을 읽으면 글의 내용을 바탕으로 글에 드러나지 않은 부분을 미루어 생각해
볼 수 있습니다.
추론하다는 미루어 짐작해 보는 거예요.
이미 알려진 정보를 근거로 삼아 다른 생각을 이끌어 내는 거예요",0
"다음을 보고 책의 내용을 추론하여 빈칸에 알맞은 말을 쓰세요.
이 책은 5학년 6학년이 공부하는 책입니다.
이 책은 사회 교과서 국어 교과서입니다
이 책은 학교 학원에서 보는 책입니다.
이 책은 혼자 숙제할 때 함께 수업 시간에 보는 책입니다.",0
자주 보는 만화 영화의 예고편을 보고 난 뒤에 다음 화는 어떤 내용일지 추론해 보세요,0
"다음에서 친구들이 무슨 이야기를 하고 있는지 말해 보세요.
글의 내용을 떠올렸다면 어떤 순서로 쓸지 내용을 조직해야 합니다.
글의 처음과 가운데, 끝 부분에 어떤 내용을 쓸지 조직합니다.
글의 내용을 조직하여 정리한 것이 글의 개요입니다.
글을 쓸 때 어떤 내용을 어떤 순서로 쓸지 정하는 것을 내용조직이라고 해요.",-1
"다음을 읽고 빈칸에 알맞은 말을 보기에서 찾아 쓰세요.
글을 쓸 때는 무엇을 쓸지 내용을 떠올린 후에 처음 가운데 끝 부분에
어떤 내용을 넣을지를 정해야 합니다.
글에 쓸 내용의 순서를 정하는 것을 내용 이라고 합니다.
글의 처음 부분과 가운데 부분 끝 부분에 무엇을 쓸지 중요한 내용만
간단하게 정리하여 쓴 것을 글의 라고 합니다.
보기 조직 개요 주장 순서 근거",1
"급식을 먹은 후에 양치를 합시다를 주제로 주장을 펼치는 글을 쓴다면 어떻게
내용을 조직해야 할까요",-1
"다음을 보고 무엇을 말하고 있는지 이야기해 보세요. 학교에서 쓰레기를 함부로 버리지 말자는 표어를 만들었습니다.
표어는 짧은 말로 하고 싶은 말을 잘 표현합니다.
불조심을 하자는 내용이나 질서를 지키자는 내용의 표어를 보았습니다.
표어는 주장을 간단하게 나타낸 짧은 말이나 글이에요.",0
"다음 그림에 어울리는 표어를 고르세요.
저는 물을
좋아해요
제게 물을 주세요
밟지 마세요
지켜 주세요
나무를 죽이는
종이컵
나무를 살리는
유리컵 컵은 싫어요
나무는 좋아요",-1
위의 그림을 보고 여러분도 표어를 만들어 보세요.,1
"다음 글의 개요를 보고 무엇을 주장하고 있는지 말해 보세요.
주장하는 글에는 글쓴이의 주장이 있습니다.
주장하는 글에는 주장에 대한 근거가 있습니다.
주장하는 글은 처음 가운데 끝 부분으로 이루어져 있습니다.
주장하는 글은 글을 쓴 사람의 주장과 근거가 드러난 글이에요.",1
"위의 개요를 보고 알 수 있는 주장과 근거를 쓰세요.
주장
근거
양치를 하지 않으면 입 냄새가 날 수 있다.",0
"다음을 보고 주장하는 글의 짜임에 맞게 서로 어울리는 것을 연결하세요.
글의 처음 부분 요약 및 강조
글의 가운데 부분 글을 쓰는 까닭
글의 끝 부분 주장에 대한 근거",-1
쓰레기는 쓰레기통에 버리자라는 주장에 대한 근거를 말해 보세요.,1
"다음을 보고 무엇을 읽고 있는지 말해 보세요.
글의 종류에 따라 독서 방법이 다릅니다.
글을 읽는 목적에 따라 독서 방법이 다릅니다.
다양한 글이 있기 때문에 독서 방법도 다양합니다.
독서방법은 책을 읽는 방법이에요.
글의 종류와 읽는 목적에 따라 읽기 방법은 달라질 수 있어요.",0
"다음은 무엇이 다른지 빈칸에 알맞은 말을 쓰세요.
난 지금 대한민국 국보 제1호 숭례문에 대해 설명하는 글을 읽고 있어.
난 숭례문과 같은 문화재를 잘 보존하자고 주장하는 글을 읽고 있어.
민서와 정우는 읽고 있는 가 서로 달라서 독서 방법이 다릅니다.",0
